Date,Open,High,Low,Close,Volume,ticker
2024-03-22 00:00:00-04:00,35.70515167262769,35.89603800260688,35.31383633455462,35.36155700683594,29001100,BAC
2024-03-25 00:00:00-04:00,35.409274591541184,35.58107190945688,35.161124932803844,35.180213928222656,30480200,BAC
2024-03-26 00:00:00-04:00,35.313828220963636,35.54289249248038,35.12294193484187,35.39972686767578,33673400,BAC
2024-03-27 00:00:00-04:00,35.5524407352347,36.125096042413794,35.54289805781829,36.08692169189453,36350200,BAC
2024-03-28 00:00:00-04:00,36.0010195041908,36.26825813590865,35.71468823780363,36.19190216064453,42262500,BAC
2024-04-01 00:00:00-04:00,36.21098899668815,36.60230424446552,35.733775102283886,35.81013107299805,33908000,BAC
2024-04-02 00:00:00-04:00,35.495171043557285,35.86740096979999,35.46653937263607,35.60015869140625,34806800,BAC
2024-04-03 00:00:00-04:00,35.69560174696741,36.2873459729881,35.571525111545064,35.7337760925293,33338500,BAC
2024-04-04 00:00:00-04:00,35.981928691969436,36.23007831733061,35.1897518724779,35.23747253417969,42888200,BAC
2024-04-05 00:00:00-04:00,35.13249178989735,35.63833740433989,35.05613581141741,35.418819427490234,30823500,BAC
2024-04-08 00:00:00-04:00,35.504714717428435,35.86739829912316,35.43790506301797,35.79104232788086,29470300,BAC
2024-04-09 00:00:00-04:00,35.80058760143018,36.048740885119734,35.50471729353166,36.010562896728516,30967300,BAC
2024-04-10 00:00:00-04:00,35.4856315689951,35.53335223845445,34.88434093941707,34.97978591918945,37610700,BAC
2024-04-11 00:00:00-04:00,35.07522738115303,35.07522738115303,34.407127083817464,34.69345474243164,38604000,BAC
2024-04-12 00:00:00-04:00,34.17805887095933,34.44529747457868,33.91081662648707,34.15896987915039,47126100,BAC
2024-04-15 00:00:00-04:00,34.674363420375954,35.08476402122572,34.13033622951732,34.31167984008789,44392000,BAC
2024-04-16 00:00:00-04:00,34.45484168018467,34.52165133405651,32.593710406822105,33.09955596923828,95566100,BAC
2024-04-17 00:00:00-04:00,33.299987031337274,34.12079556308365,33.16636771516522,33.62449264526367,65951400,BAC
2024-04-18 00:00:00-04:00,33.92036318792353,34.349856404595904,33.57676861458563,34.1398811340332,44506200,BAC
2024-04-19 00:00:00-04:00,34.45484337411982,35.428360202353794,34.41666902778273,35.28519821166992,56273700,BAC
2024-04-22 00:00:00-04:00,35.31383099242894,36.182360203635625,35.18975435058417,36.010562896728516,43867100,BAC
2024-04-23 00:00:00-04:00,36.210994621574606,36.66911959446382,36.10601060681441,36.62139892578125,39180300,BAC
2024-04-24 00:00:00-04:00,36.28734941938767,36.73593170023586,36.268260424367156,36.57367706298828,28670600,BAC
2024-04-25 00:00:00-04:00,36.20144678100716,36.52595237896164,35.67651221865955,36.18235778808594,41116000,BAC
2024-04-26 00:00:00-04:00,36.2014479491471,36.56413154464702,36.05828231804489,36.10600662231445,28668700,BAC
2024-04-29 00:00:00-04:00,36.115549134424406,36.32552442152529,35.743322864275186,35.83876419067383,26438800,BAC
2024-04-30 00:00:00-04:00,35.64787749045591,35.953294100472135,35.29474021778463,35.32337188720703,30283800,BAC
2024-05-01 00:00:00-04:00,35.514262944871156,35.80059060008131,35.09431595995317,35.26611328125,32272000,BAC
2024-05-02 00:00:00-04:00,35.66696644940715,35.78150040869303,34.97978089795773,35.19929885864258,34860300,BAC
2024-05-03 00:00:00-04:00,35.55243682861328,35.81967545715129,35.39018584438756,35.55243682861328,34082700,BAC
2024-05-06 00:00:00-04:00,35.943753735230906,36.067830378793936,35.65742610003836,35.97238540649414,28422300,BAC
2024-05-07 00:00:00-04:00,35.98192407352291,36.4114172554178,35.98192407352291,36.115543365478516,29119500,BAC
2024-05-08 00:00:00-04:00,35.981931474874166,36.09646179998706,35.810134166778134,35.99147415161133,32803300,BAC
2024-05-09 00:00:00-04:00,35.81967489357526,36.66911507022332,35.75286523749192,36.53549575805664,26855400,BAC
2024-05-10 00:00:00-04:00,36.72638176083347,37.01270937620028,36.583219773576644,36.697750091552734,27359100,BAC
2024-05-13 00:00:00-04:00,36.860000400215576,37.01270870168515,36.44005348138753,36.468685150146484,24060600,BAC
2024-05-14 00:00:00-04:00,36.65002512847417,37.022251348857836,36.621389821700454,36.735923767089844,27594800,BAC
2024-05-15 00:00:00-04:00,37.031795964836874,37.45174650490345,37.012706972938126,37.136783599853516,34084400,BAC
2024-05-16 00:00:00-04:00,37.14633168454397,37.56628228576284,36.9459027017005,37.43266296386719,32554200,BAC
2024-05-17 00:00:00-04:00,37.65217806197596,37.69035604841323,37.37539312158555,37.49946975708008,25537300,BAC
2024-05-20 00:00:00-04:00,37.470834995927774,37.67126760723399,37.022256391702506,37.05088806152344,28369800,BAC
2024-05-21 00:00:00-04:00,37.00316960933923,37.93850850153117,37.00316960933923,37.84306716918945,31799200,BAC
2024-05-22 00:00:00-04:00,37.614003146173424,37.995775760005884,37.547193484880765,37.94805145263672,42837600,BAC
2024-05-23 00:00:00-04:00,37.95759231004833,38.02440196173006,37.165415524603574,37.38493347167969,39033900,BAC
2024-05-24 00:00:00-04:00,37.37539332020276,37.967137549712255,37.289494670689024,37.890785217285156,22166300,BAC
2024-05-28 00:00:00-04:00,37.84306581373849,37.92896446611073,37.327673899505086,37.52810287475586,31217900,BAC
2024-05-29 00:00:00-04:00,37.069970822120204,37.1272377929865,36.80273223978274,36.955440521240234,26677500,BAC
2024-05-30 00:00:00-04:00,36.96498630151972,37.33721254129115,35.87693924961774,36.869544982910156,50989100,BAC
2024-05-31 00:00:00-04:00,36.936355507020714,38.25346685190693,36.89817752233346,38.16756820678711,58188400,BAC
2024-06-03 00:00:00-04:00,38.21529223469227,38.358454228605176,37.56628100123111,38.062583923339844,31898600,BAC
2024-06-04 00:00:00-04:00,37.81443330076138,38.310736257767395,37.623546987935434,37.871700286865234,26974200,BAC
2024-06-05 00:00:00-04:00,38.00531577588187,38.16757039969851,37.71898815598257,38.13893508911133,34140300,BAC
2024-06-06 00:00:00-04:00,38.091214185866136,38.177112835379866,37.62354295165732,37.890785217285156,38676400,BAC
2024-06-07 00:00:00-04:00,37.7179426886905,38.37090127667371,37.7179426886905,38.19805908203125,25928700,BAC
2024-06-10 00:00:00-04:00,38.006012686716936,38.25567158135001,37.65072394416606,38.092430114746094,37176200,BAC
2024-06-11 00:00:00-04:00,37.765958268531016,37.78515970134052,36.93055308441579,37.31464767456055,44629000,BAC
2024-06-12 00:00:00-04:00,38.217259780443996,38.29408015277911,37.54509617449962,37.842769622802734,38964700,BAC
2024-06-13 00:00:00-04:00,37.727543755356464,37.78515537318072,37.381859396422634,37.698734283447266,40018700,BAC
2024-06-14 00:00:00-04:00,37.54509544842548,37.909984883966835,37.362652562153244,37.67953109741211,32347900,BAC
2024-06-17 00:00:00-04:00,37.53549719792581,37.957998276346316,37.4298710125714,37.93879318237305,26135400,BAC
2024-06-18 00:00:00-04:00,37.986803660992514,38.42850978585369,37.890778201459604,38.39970397949219,30804500,BAC
2024-06-20 00:00:00-04:00,38.19805234597144,38.706978124004024,38.16924653960994,38.39970397949219,29383300,BAC
2024-06-21 00:00:00-04:00,38.26527068286594,38.3228859621191,37.80435943783157,37.91958999633789,72244900,BAC
2024-06-24 00:00:00-04:00,38.18845819235987,38.73579058524153,38.073231284120936,38.42851638793945,31064900,BAC
2024-06-25 00:00:00-04:00,38.198055726887375,38.476524089684986,37.785155371841824,37.81396484375,30596000,BAC
2024-06-26 00:00:00-04:00,37.612311585689895,37.78515375776736,36.94015165316299,37.449073791503906,44310200,BAC
2024-06-27 00:00:00-04:00,37.16100168778008,37.785150668815895,36.81531737188499,37.68912887573242,29464200,BAC
2024-06-28 00:00:00-04:00,38.15965167823382,38.46692586987659,37.756352012329366,38.18845748901367,52028200,BAC
2024-07-01 00:00:00-04:00,38.322889169762576,38.73578954814441,38.09243169645751,38.41891098022461,26770500,BAC
2024-07-02 00:00:00-04:00,38.409309464307654,39.33113201233171,38.370899275724014,39.30232620239258,35626100,BAC
2024-07-03 00:00:00-04:00,39.38875215500756,39.561594361962065,39.12948884457581,39.27352523803711,17100700,BAC
2024-07-05 00:00:00-04:00,39.302326687261605,39.331132497556105,38.68777831433061,38.80300521850586,23489000,BAC
2024-07-08 00:00:00-04:00,38.9854488357837,39.40795359715696,38.82221102379662,39.00465393066406,26728500,BAC
2024-07-09 00:00:00-04:00,39.13908512650677,40.16653753497996,38.98544803362244,39.7728385925293,34697200,BAC
2024-07-10 00:00:00-04:00,39.638402654016936,40.0993138868547,39.43675467646232,40.08011245727539,25333400,BAC
2024-07-11 00:00:00-04:00,40.10892486102087,40.23375615179758,39.744035368056814,40.147335052490234,33824600,BAC
2024-07-12 00:00:00-04:00,39.840055315575064,40.252951996055515,39.45596078020172,39.93607711791992,31856600,BAC
2024-07-15 00:00:00-04:00,40.1857414200126,40.55063091151521,40.04170869707554,40.224151611328125,36648100,BAC
2024-07-16 00:00:00-04:00,40.82910083403899,42.63433960054429,40.541031714372664,42.37507629394531,75953300,BAC
2024-07-17 00:00:00-04:00,41.9141622278886,42.67274333868472,41.9141622278886,42.23103713989258,65713600,BAC
2024-07-18 00:00:00-04:00,41.885356586943665,42.480703601188786,41.2227972281198,41.29961395263672,48549200,BAC
2024-07-19 00:00:00-04:00,41.155574797588756,41.82773843144941,40.99233333109538,41.19398498535156,43903000,BAC
2024-07-22 00:00:00-04:00,40.94431905633817,41.165172123292535,40.29136057012667,40.61783981323242,42838300,BAC
2024-07-23 00:00:00-04:00,40.541029683266004,41.0787577029036,40.473813680811304,40.723472595214844,36705100,BAC
2024-07-24 00:00:00-04:00,40.59863574667944,41.04994626963916,40.396987766930295,40.51221466064453,36567200,BAC
2024-07-25 00:00:00-04:00,40.34897834781325,40.61784233068301,40.00329399098238,40.022499084472656,41593900,BAC
2024-07-26 00:00:00-04:00,39.92648005922904,40.29136587195219,39.76323858469728,40.01289749145508,52049300,BAC
2024-07-29 00:00:00-04:00,40.11851852292147,40.21454398470971,39.35033314359971,39.45595932006836,37133100,BAC
2024-07-30 00:00:00-04:00,39.417555557289425,40.22415125273762,39.18710173744561,39.63840866088867,44163200,BAC
2024-07-31 00:00:00-04:00,39.59039789109629,39.734434276246716,38.620564375142045,38.70698547363281,50851600,BAC
2024-08-01 00:00:00-04:00,38.83181291271061,38.841417291939564,37.429873911072605,37.929195404052734,60107800,BAC
2024-08-02 00:00:00-04:00,36.48884439649625,36.997766580393524,35.701453836769524,36.085548400878906,76728000,BAC
2024-08-05 00:00:00-04:00,34.23229884025013,35.49020139246254,33.74257808879563,35.19253158569336,76075200,BAC
2024-08-06 00:00:00-04:00,35.19253024797971,35.82628368936257,35.08690406391639,35.45178985595703,40614100,BAC
2024-08-07 00:00:00-04:00,36.58486637701499,37.05538203709821,35.78787509780932,35.816680908203125,44952400,BAC
2024-08-08 00:00:00-04:00,36.31600055436016,36.892138711277674,36.16236346831569,36.69049072265625,36557800,BAC
2024-08-09 00:00:00-04:00,36.642482595661576,36.92095097989709,36.402424401595916,36.75770950317383,26411200,BAC
2024-08-12 00:00:00-04:00,36.96895908629551,37.1898121685501,36.49844344984213,36.65208053588867,33040600,BAC
2024-08-13 00:00:00-04:00,36.844132335823204,36.949758532269264,36.6040741304449,36.9305534362793,21553500,BAC
2024-08-14 00:00:00-04:00,36.98816750658444,37.372258424746796,36.90174640897336,37.26663589477539,25658900,BAC
2024-08-15 00:00:00-04:00,37.861980797326574,38.10203900493681,37.42027457444315,37.47788619995117,37379800,BAC
2024-08-16 00:00:00-04:00,37.44907917339176,37.85237519086644,37.43947845711745,37.77555847167969,26886600,BAC
2024-08-19 00:00:00-04:00,37.90998721724489,38.159649774875085,37.88118140790184,38.092430114746094,27268900,BAC
2024-08-20 00:00:00-04:00,37.564305727301935,37.67953629948504,36.815325323098776,37.151405334472656,44440800,BAC
2024-08-21 00:00:00-04:00,37.3242417840257,37.43947233847012,36.86333055523855,37.209014892578125,33751100,BAC
2024-08-22 00:00:00-04:00,37.23782129102125,37.72754199769461,37.03617331203664,37.67953109741211,35421600,BAC
2024-08-23 00:00:00-04:00,37.708341106697176,38.57254839706849,37.708341106697176,38.18845748901367,45616600,BAC
2024-08-26 00:00:00-04:00,38.40931321303403,38.601360511698715,38.08283390420334,38.33249282836914,44659500,BAC
2024-08-27 00:00:00-04:00,38.40930866950815,38.53413994832325,38.03481849605999,38.092430114746094,32323900,BAC
2024-08-28 00:00:00-04:00,37.77555882300808,38.6685756277188,37.76595810664448,38.36130142211914,40700500,BAC
2024-08-29 00:00:00-04:00,38.457321007928186,38.73578938529355,37.95799953703083,38.572547912597656,34810800,BAC
2024-08-30 00:00:00-04:00,38.572545548688126,39.23510845167637,38.53413902481688,39.12948226928711,49098200,BAC
2024-09-03 00:00:00-04:00,38.96624739793203,39.27352158997608,38.63016373207321,39.08147430419922,48489300,BAC
2024-09-04 00:00:00-04:00,39.043064281738936,39.32153266415871,38.67817480349913,38.889427185058594,39629600,BAC
2024-09-05 00:00:00-04:00,39.17749274326081,39.31192473283375,38.41890804438835,38.543739318847656,34214500,BAC
2024-09-06 00:00:00-04:00,38.437429433791266,38.543744260278444,37.26797371618917,37.46126937866211,47007600,BAC
2024-09-09 00:00:00-04:00,37.93485037050983,38.379436267071405,37.789874945297996,38.14748001098633,37610200,BAC
2024-09-10 00:00:00-04:00,38.50508945101708,38.50508945101708,37.04568633307445,37.96385192871094,53983900,BAC
2024-09-11 00:00:00-04:00,37.68356636683352,37.722223287549774,36.73639991515516,37.69322967529297,41190000,BAC
2024-09-12 00:00:00-04:00,37.74154816846139,38.01216869586193,37.23897140257803,37.480594635009766,39921600,BAC
2024-09-13 00:00:00-04:00,37.577250537994495,37.78021319214035,37.151991239542184,37.354957580566406,31887300,BAC
2024-09-16 00:00:00-04:00,37.50959864742697,37.89619367642479,37.49026834294529,37.789878845214844,26336400,BAC
2024-09-17 00:00:00-04:00,37.96384653902435,38.46642337691283,37.89619231920075,38.22480010986328,27769400,BAC
2024-09-18 00:00:00-04:00,38.29245376586914,38.775700292852925,38.09915441769995,38.29245376586914,42527800,BAC
2024-09-19 00:00:00-04:00,38.698381106666986,39.674537427098755,38.669383809213784,39.50056838989258,57977800,BAC
2024-09-20 00:00:00-04:00,39.25894444402768,39.365259263430865,38.89167976029798,38.92067337036133,70725000,BAC
2024-09-23 00:00:00-04:00,38.86268447360971,39.08497743164305,38.41809855754304,38.53407669067383,31714800,BAC
2024-09-24 00:00:00-04:00,38.514742088152786,38.640387202365126,37.93484780035084,38.12814712524414,32534900,BAC
2024-09-25 00:00:00-04:00,37.93485641479492,38.08949517245014,37.63524220882845,37.93485641479492,28866000,BAC
2024-09-26 00:00:00-04:00,38.07016327315989,38.38910777134121,37.79954638031174,38.19580841064453,39601400,BAC
2024-09-27 00:00:00-04:00,38.32145728710103,38.563080589827074,38.03150637432658,38.079833984375,27861100,BAC
2024-09-30 00:00:00-04:00,37.915522180709615,38.45675961986338,37.71255952360636,38.35044479370117,35055200,BAC
2024-10-01 00:00:00-04:00,38.18614110035836,38.23446870529354,37.6352403233807,37.905860900878906,26291200,BAC
2024-10-02 00:00:00-04:00,37.934850016661954,38.21513386978869,37.7415506804753,37.91551971435547,23302700,BAC
2024-10-03 00:00:00-04:00,37.67390281996196,37.954186720361676,37.432279530695745,37.93485641479492,26030200,BAC
2024-10-04 00:00:00-04:00,38.59206794262784,38.90134542496926,38.2924537686003,38.76603698730469,34209900,BAC
2024-10-07 00:00:00-04:00,38.86268650642884,39.08497947608981,38.37943995841491,38.621063232421875,27177500,BAC
2024-10-08 00:00:00-04:00,38.70804585199075,38.80469736896014,38.47608958502097,38.59206771850586,26023600,BAC
2024-10-09 00:00:00-04:00,38.534075799039684,39.036652613481884,38.38910405770027,38.843353271484375,27421000,BAC
2024-10-10 00:00:00-04:00,38.6693904150678,38.78537225093715,38.437434117086866,38.630733489990234,26182300,BAC
2024-10-11 00:00:00-04:00,39.142968349107264,40.757009965652784,39.04632051929292,40.54438400268555,50660700,BAC
2024-10-14 00:00:00-04:00,40.55404595919491,40.766675601953295,40.32208970062054,40.50572204589844,28098900,BAC
2024-10-15 00:00:00-04:00,41.78149736851403,41.90714250714176,40.64103518559453,40.72801971435547,61490000,BAC
2024-10-16 00:00:00-04:00,40.7956746601673,41.655852967093665,40.73768743121956,41.36590576171875,42437800,BAC
2024-10-17 00:00:00-04:00,41.394900259350145,41.55920231274537,41.04696216171497,41.172603607177734,31708600,BAC
2024-10-18 00:00:00-04:00,41.00830381739779,41.22093348588477,40.69902631062328,40.9019889831543,30593500,BAC
2024-10-21 00:00:00-04:00,40.83433150944636,40.98897025052771,40.341421674399065,40.360748291015625,26589500,BAC
2024-10-22 00:00:00-04:00,40.25443405836278,40.98896710032716,40.177112850325415,40.882652282714844,37104400,BAC
2024-10-23 00:00:00-04:00,40.78600580784169,41.04695936327717,40.6120367708847,40.92131423950195,28569400,BAC
2024-10-24 00:00:00-04:00,40.901987515549514,41.230595315566475,40.56371640680201,41.22093200683594,28392000,BAC
2024-10-25 00:00:00-04:00,41.48188353767594,41.53987445298683,40.38974895091136,40.48639678955078,27466900,BAC
2024-10-28 00:00:00-04:00,40.66036977007585,41.3175854594692,40.60237884917206,41.19194030761719,24527600,BAC
2024-10-29 00:00:00-04:00,41.16294086386688,41.37557052353667,41.04696272535542,41.104949951171875,22313500,BAC
2024-10-30 00:00:00-04:00,40.312428254963294,41.46255745888071,40.24477402965977,40.89232635498047,38100500,BAC
2024-10-31 00:00:00-04:00,40.872992235102245,41.12427880750958,40.39940901529657,40.418739318847656,28138200,BAC
2024-11-01 00:00:00-04:00,40.73768367884992,41.008300554022675,40.35108498270735,40.360748291015625,31220000,BAC
2024-11-04 00:00:00-05:00,40.21578062946343,40.61204267415893,39.732534053645566,39.94516372680664,31110100,BAC
2024-11-05 00:00:00-05:00,40.119125260266884,40.602371789807876,39.993483817138696,40.47673034667969,30851400,BAC
2024-11-06 00:00:00-05:00,43.29888925376086,44.023759063880334,42.52569552700912,43.888450622558594,110086700,BAC
2024-11-07 00:00:00-05:00,43.530851045980725,43.71448341165766,43.01860718487573,43.2698974609375,48339700,BAC
2024-11-08 00:00:00-05:00,43.6274954920682,43.97543357841332,43.44386314066532,43.61783218383789,38331800,BAC
2024-11-11 00:00:00-05:00,44.072083187682665,44.9612587427858,44.052756570441716,44.53600311279297,43293500,BAC
2024-11-12 00:00:00-05:00,44.59398876155435,44.89360293449488,44.304041583771024,44.32337188720703,38155900,BAC
2024-11-13 00:00:00-05:00,44.65197898686452,44.92259585706036,44.294377595980265,44.33303451538086,36903900,BAC
2024-11-14 00:00:00-05:00,44.41035776061544,44.61332042255198,44.19772810322753,44.36203384399414,35733100,BAC
2024-11-15 00:00:00-05:00,44.091413568393115,45.27053631357955,44.091413568393115,45.18355178833008,40488900,BAC
2024-11-18 00:00:00-05:00,45.183549885983666,45.44450345074524,44.93226331633089,45.15455627441406,32360300,BAC
2024-11-19 00:00:00-05:00,44.449013230134,45.05790114555312,44.41035262655492,44.85493850708008,28534100,BAC
2024-11-20 00:00:00-05:00,45.00958390637296,45.07723812922582,44.3813619091637,44.51667404174805,28021000,BAC
2024-11-21 00:00:00-05:00,44.83561649610087,45.47350182559836,44.748631965402176,44.90327072143555,45336500,BAC
2024-11-22 00:00:00-05:00,44.816286804600985,45.63780820286991,44.72930227271083,45.42517852783203,37996200,BAC
2024-11-25 00:00:00-05:00,45.676460605042706,46.140380520445575,45.5798127733462,45.90842056274414,42718600,BAC
2024-11-26 00:00:00-05:00,45.918083531562914,46.23702801018374,45.62813635173934,46.15004348754883,30301500,BAC
2024-11-27 00:00:00-05:00,46.21770029148454,46.37233904183101,46.05339823225082,46.169376373291016,23278400,BAC
2024-11-29 00:00:00-05:00,46.19836322233328,46.46898376097353,45.90841606874838,45.9180793762207,23262000,BAC
2024-12-02 00:00:00-05:00,46.140382582670675,46.21770011410786,45.28020061986115,45.463836669921875,35891500,BAC
2024-12-03 00:00:00-05:00,45.78277975734072,45.88909459437798,45.086907192251104,45.2512092590332,38123800,BAC
2024-12-04 00:00:00-05:00,45.12556167787597,45.21254620467139,44.584327899485444,44.8162841796875,24941300,BAC
2024-12-05 00:00:00-05:00,44.99992286463509,45.657138508498704,44.941931947748714,45.42517852783203,31572100,BAC
2024-12-06 00:00:00-05:00,45.73617157117553,45.73617157117553,45.094737967747676,45.43489074707031,28931700,BAC
2024-12-09 00:00:00-05:00,45.250239217719354,45.434893063424596,44.60880558159003,44.61852264404297,34660900,BAC
2024-12-10 00:00:00-05:00,44.6185230919242,44.98783449442927,44.30752518688439,44.4630241394043,35665800,BAC
2024-12-11 00:00:00-05:00,44.70598967051547,44.86148861672612,44.190900106327824,44.78374099731445,36790500,BAC
2024-12-12 00:00:00-05:00,44.84205078502637,45.1627694469912,44.62823834371649,44.78374099731445,24017300,BAC
2024-12-13 00:00:00-05:00,44.79346004878427,44.80317711137202,44.1034336760416,44.38527297973633,32902300,BAC
2024-12-16 00:00:00-05:00,44.30752599964329,44.39499439375194,43.88962186194504,44.19090270996094,27330400,BAC
2024-12-17 00:00:00-05:00,43.91877596381843,43.91877596381843,43.364810713604115,43.78271484375,33054600,BAC
2024-12-18 00:00:00-05:00,43.870178811592,44.15202179324316,42.13053190643262,42.27631378173828,41771900,BAC
